timestamp,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8
51450277699,-4,-22,-59,-45,-32,-10,-3,-2
51450292023,5,3,6,2,-20,-7,-6,-2
51450292023,-10,-9,9,0,7,7,7,2
51450300883,0,14,5,7,6,2,-5,-3
51450300883,2,-5,27,25,6,-4,2,-2
51450302525,-3,7,-18,-39,0,1,-9,-4
51450302525,-1,-8,-15,27,-2,-1,5,3
51450323492,-4,4,3,-2,-4,-3,-7,-3
51450323492,4,2,3,-8,13,5,7,4
51450326996,-1,-7,-10,13,1,3,-7,-3
51450326996,0,14,32,1,3,-3,2,4
51450345662,1,-15,-38,-8,-7,-2,8,0
51450345662,2,4,0,5,2,0,-2,2
51450353568,-2,3,23,10,4,-2,-4,0
51450353568,-2,-5,-30,-14,3,2,3,3
51450360949,-10,-4,-1,-4,-4,-3,-13,-9
51450360949,1,5,5,-6,-12,-12,-13,-3
51450362558,-5,-7,-9,-7,-6,-2,-6,-6
51450362558,2,4,-6,3,6,4,10,4
51450383865,-4,-6,-7,-16,-10,-2,2,-13
51450383865,1,3,5,6,11,2,-13,31
51450385471,5,-5,-1,7,4,8,39,20
51450385471,3,8,10,6,0,-8,-51,-44
51450397088,7,-5,-5,-6,0,-6,-3,35
51450397088,-10,-10,-14,-10,-11,7,20,-1
51450421518,-1,5,2,5,-1,-1,-59,-35
51450421518,-6,-2,6,-2,0,3,46,24
51450422325,-6,-13,1,-3,0,7,10,-6
51450422325,2,4,2,6,3,-3,-4,-6
51450423959,-3,-11,-2,-7,-4,-4,15,23
51450423959,3,8,-6,-5,-4,0,-5,-6
51450443391,4,7,0,1,0,-1,-14,-7
51450443391,1,-1,2,1,0,0,-5,1
51450445039,-3,1,2,0,0,0,11,-2
51450445039,-4,-6,3,5,4,4,-9,0
51450457081,-2,-10,-5,-8,-8,-8,15,5
51450457081,2,1,0,-1,1,-2,-3,-12
51450473607,0,2,-12,-4,-5,-3,9,5
51450473607,-6,-2,15,5,0,2,16,11
51450480855,5,7,2,-10,0,1,-38,-11
51450480855,-3,1,-9,7,0,0,14,-9
51450482457,-2,-2,17,5,1,0,-13,-6
51450482457,-6,-1,-19,-13,-1,1,11,13
51450503413,3,-1,-25,27,27,5,1,-10
51450503413,9,21,30,4,41,6,-2,4
51450505037,-4,6,16,-33,-66,-24,-9,-3
51450505037,-7,-14,21,29,26,2,-7,-11
51450525886,1,-3,-47,-6,-5,-2,5,2
51450525886,-2,-4,24,-25,-19,-4,-2,-5
51450528458,1,6,12,20,32,10,4,0
51450528458,0,-4,-19,-13,-26,-6,-13,-2
51450548392,-6,9,25,7,-1,-3,-1,-3
51450548392,0,-18,-16,10,14,7,5,5
51450550038,-2,-6,-13,3,6,4,-4,-6
51450550038,3,6,5,-4,2,4,4,3
51450570903,0,-8,-7,-13,3,-7,7,9
51450570903,-5,3,-10,11,-9,1,-2,-14
51450572500,3,-4,-17,-20,-3,-3,1,4
51450572500,0,-1,3,13,9,5,6,5
51450577043,0,8,22,-4,-9,-4,-16,-11
51450577043,-6,-7,-17,-9,-18,-4,31,3
51450586042,-5,-8,-3,3,8,1,-29,-12
51450586042,10,-2,-10,-8,-12,-7,-46,-10
51450601378,-5,-6,2,-18,-14,2,58,12
51450601378,-8,1,4,5,-7,-4,-10,-14
51450602988,9,6,-9,5,15,5,-8,5
51450602988,-7,-5,-16,-11,-1,5,26,8
51450623405,-4,-2,6,5,-4,-5,8,11
51450623405,4,8,-4,1,1,-8,-38,-23
51450625038,-2,-5,-2,-2,-6,-3,17,3
51450625038,0,7,11,-4,-6,-3,-2,-3
51450637056,0,-5,2,2,4,5,-1,5
51450637056,-4,-6,-4,-2,-4,-3,18,12
51450646093,1,1,-8,0,1,-2,-34,-10
51450646093,4,3,-2,-3,0,-1,2,2
51450660934,-6,-10,-1,10,5,1,-7,-5
51450660934,3,5,9,6,0,-1,-5,3
51450662515,1,5,-6,-13,5,3,7,6
51450662515,-3,0,22,8,3,-3,7,-4
51450683447,-7,-3,13,8,-8,2,-8,1
51450683447,1,-27,-68,-63,-40,-15,-12,-4
51450685005,8,31,45,24,17,7,14,-1
51450685005,-3,-19,-34,-23,-63,-18,-4,0
51450697532,-3,6,35,7,9,4,-11,-6
51450697532,2,5,5,10,21,8,7,6
51450706087,-9,-26,-26,31,21,4,8,-1
51450706087,-1,5,-9,-27,12,3,-2,-3
51450720932,4,5,-3,-10,-34,-15,-15,-7
51450720932,-3,-3,-24,4,3,2,5,2
51450722517,7,9,8,-9,-18,-6,-3,-1
51450722517,-4,1,18,18,21,7,3,0
51450751013,0,-5,-26,-21,-5,-2,2,-1
51450751013,1,9,31,16,2,-3,-11,-2
51450752571,-5,-9,-14,-4,-11,-5,5,0
51450752571,1,-8,-30,-11,4,0,0,-2
51450757049,3,12,20,-1,10,3,-8,-5
51450757049,1,-2,-11,-2,-6,-5,2,6
51450773572,-5,-7,0,-4,0,5,12,0
51450773572,-1,1,15,4,-5,-11,-5,3
51450780958,-2,-6,-21,0,-7,0,28,4
51450780958,1,1,16,7,14,9,-9,-5
51450782504,-3,-12,-12,-9,-8,-7,24,10
51450782504,3,5,7,5,10,10,-44,1
51450803415,-9,-5,-6,0,7,-3,37,-8
51450803415,12,5,2,-3,-10,-8,-51,-1
51450805020,-7,1,7,-3,1,9,58,21
51450805020,-11,2,1,13,8,-3,-49,-18
51450825987,15,8,-3,-3,-3,-2,11,-17
51450825987,-4,-1,4,0,1,5,3,9
51450827530,0,-2,-10,-3,-3,-7,-21,-6
51450827530,-1,6,0,-2,0,4,47,11
51450839976,-4,-4,-1,0,-1,0,-21,3
51450839976,-10,-4,5,2,6,1,7,-5
51450848550,4,-12,-6,-1,-15,-9,-18,-9
51450848550,5,-9,-13,-6,-1,-2,11,-2
51450863421,4,31,38,23,25,4,-19,3
51450863421,2,-29,-45,-44,-24,-1,15,4
51450865026,-4,2,-10,20,29,1,-20,-12
51450865026,-3,9,39,-7,-51,-18,2,-6
51450877016,3,-24,-77,-35,-22,-4,-15,1
51450877016,-4,16,98,38,13,5,16,2
51450886056,-1,21,-54,-15,21,3,-7,-3
51450886056,2,-23,10,22,20,7,5,-3
51450901376,-5,5,-6,7,14,-3,-6,2
51450901376,-1,5,12,-22,-51,-12,2,-7
51450902994,-7,-20,-18,-10,-28,-9,-9,-4
51450902994,0,19,27,4,17,4,10,2
51450923436,0,-9,15,12,11,-1,-8,-3
51450923436,-3,-12,-42,3,22,4,8,1
51450925069,2,4,45,11,-1,4,-4,-1
51450925069,2,10,-18,-11,3,-4,2,0
51450953410,-4,-17,3,-1,-9,1,-5,1
51450953410,1,3,3,8,5,-5,-8,-3
51450955030,1,-2,18,-2,-7,-1,1,0
51450955030,0,-2,-28,-2,-1,-5,-3,-3
51450960223,1,3,16,-7,-3,3,-5,0
51450960223,1,3,-8,1,5,-2,-2,-2
51450967072,-3,-4,-5,-4,-3,-2,-2,2
51450967072,3,-4,5,4,3,-1,4,-5
51450983380,-2,-4,-7,-4,-9,0,21,-2
51450983380,-3,-3,-12,-5,-2,-10,-26,4
51450985004,-5,-1,4,2,2,9,-6,-14
51450985004,-4,-5,-8,-6,0,-3,46,14
51451005924,0,7,8,3,-1,3,-62,-9
51451005924,-16,4,-9,5,5,10,39,-6
51451007538,25,-1,2,-9,-8,-4,10,8
51451007538,3,7,-1,2,2,9,-7,-9
51451019540,1,7,-6,-2,-2,-10,18,8
51451019540,-1,-1,3,3,5,1,1,1
51451028555,-6,0,4,4,0,-4,-22,-4
51451028555,0,-8,-7,-2,1,4,23,7
51451043399,-1,-8,1,-2,-4,-2,1,-1
51451043399,2,13,5,-2,-1,3,-10,-4
51451045017,-7,-17,-18,-7,-4,-5,11,0
51451045017,-3,-4,8,3,1,4,-11,-2
51451066008,-3,8,-23,-11,-3,-3,-4,-4
51451066008,12,26,24,17,10,-1,-6,1
51451067574,-9,-28,-39,-9,6,-1,4,-1
51451067574,-2,11,29,-17,-50,-18,-18,-1
51451080241,-9,-20,-15,40,33,6,-9,-3
51451080241,-7,12,4,-58,-47,-3,17,1
51451087026,6,-8,23,-22,-23,-7,-7,-2
51451087026,2,7,-16,25,22,1,-12,-3
51451103435,-2,-11,-20,14,5,1,12,2
51451103435,-7,-16,1,15,-5,-2,1,-1
51451105066,-8,9,-29,-4,31,7,-3,-3
51451105066,2,-4,-9,-15,-51,-10,-9,-1
51451125923,1,4,-1,-18,-18,-4,3,0
51451125923,3,-14,-14,9,26,3,0,2
51451127491,-2,12,17,12,-7,0,-6,-2
51451127491,-2,-1,-5,2,19,2,-5,-2
51451139651,-1,6,6,-4,5,1,0,0
51451139651,-2,-11,-10,-4,-1,0,-1,-2
51451156088,1,5,18,8,-8,-3,1,-1
51451156088,1,-7,-18,-3,16,4,4,0
51451163313,-2,0,13,-8,-10,-2,0,7
51451163313,-1,-6,5,3,4,-2,-12,-8
51451178542,-2,6,14,6,-3,-4,-2,-1
51451178542,4,-3,-4,-1,11,8,19,9
51451186003,-2,-5,1,-8,-15,-8,-7,-16
51451186003,13,-1,-19,2,4,-5,-48,20
51451187506,-12,4,7,5,5,6,33,-7
51451187506,1,-4,10,0,3,-2,-9,-5
51451199594,-1,3,6,-7,1,7,15,7
51451199594,2,0,2,4,6,0,19,-3
51451208569,-7,-6,-1,-6,-10,-4,-6,-7
51451208569,1,1,4,4,8,-1,-31,-1
51451230874,-1,0,3,-6,-5,1,21,3
51451230874,-8,-1,-10,1,3,-1,2,-13
51451232501,1,-5,7,2,-1,1,-11,-2
51451232501,3,6,7,2,3,1,8,-2
51451253615,0,-7,-14,-2,-3,-5,-6,3
51451253615,-7,-6,28,2,-1,2,-3,-4
51451255233,11,-3,-24,-8,-5,-3,3,4
51451255233,-7,-8,-11,-1,3,-1,0,0
51451260395,0,-4,9,-5,-4,-3,-8,-3
51451260395,-4,8,11,21,8,4,14,6
51451268616,2,16,15,-20,-12,-5,-6,0
51451268616,-7,-24,-30,33,16,1,-4,-7
51451282545,6,13,-12,-39,11,10,-2,2
51451282545,-8,-14,34,-5,-69,-21,2,-8
51451291085,10,18,16,-17,-7,-2,-8,5
51451291085,-1,9,-56,-25,-12,-3,1,-1
51451305929,-1,11,32,40,29,2,1,2
51451305929,5,0,-26,-29,10,3,1,0
51451307578,-7,-18,5,-5,-34,-9,-8,-4
51451307578,-12,8,49,6,7,4,6,3
51451328461,2,-12,-10,7,-5,-1,-3,-3
51451328461,0,1,-1,41,48,9,3,0
51451330038,1,-1,15,-4,-3,-3,-3,0
51451330038,-2,-1,-18,-23,-13,0,3,0
51451343649,-3,-9,-6,-3,1,-2,-5,0
51451343649,3,-9,-25,-12,0,3,8,0
51451345098,-5,-1,17,38,30,4,-8,0
51451345098,1,-5,3,-12,-1,-2,-3,-3
51451381594,1,1,-21,-6,-13,-2,2,-9
51451381594,-1,-10,-21,-26,-1,-6,0,4
51451383219,-5,0,-14,14,-5,-8,-6,-16
51451383219,0,-5,3,-7,-9,-10,6,31
51451384029,2,5,18,11,-5,-6,-16,-4
51451384029,3,9,-10,6,11,15,5,-4
51451388582,-1,0,2,-1,5,-3,6,4
51451388582,0,-1,5,1,0,1,-3,-15
51451403473,-4,-1,15,2,-3,-8,-9,-1
51451403473,-1,-4,-10,-10,-8,-2,-4,-3
51451405127,-2,-1,-2,0,2,3,2,2
51451405127,-1,3,-11,6,4,-1,-4,-3
51451433508,-2,-6,-6,-10,-5,0,4,3
51451433508,-1,3,6,1,-1,1,0,-3
51451436030,0,-5,-10,-1,2,2,-3,-1
51451436030,-2,-2,3,-1,-1,-1,1,-4
51451439559,0,3,16,2,-1,1,-2,-1
51451439559,0,3,8,12,-4,-5,-2,1
51451456150,0,-20,-33,-6,1,1,3,1
51451456150,-7,21,43,-7,4,4,-1,-3
51451463584,6,13,33,40,44,10,3,5
51451463584,5,3,-27,-60,-29,-3,7,5
51451465115,1,12,48,20,-60,-22,-10,0
51451465115,0,-5,-37,-49,1,3,-3,-7
51451485973,-5,-14,-2,9,-12,-5,-1,-4
51451485973,-3,-3,-30,16,32,7,1,-1
51451487507,-4,-6,20,14,29,11,2,-1
51451487507,-1,9,21,54,13,-3,-3,0
51451508449,-7,15,23,-21,-5,0,4,1
51451508449,0,10,-29,6,-10,-6,-2,3
51451510024,13,14,-33,-43,-23,-5,-3,0
51451510024,-5,-3,15,7,-2,1,1,-2
51451523236,1,-12,-37,-6,-1,-1,-1,1
51451523236,-3,6,42,10,-1,-3,0,-3
51451529564,-4,2,4,1,7,2,-1,-1
51451529564,1,-16,-24,0,1,-4,-4,-5
51451546105,-5,-22,-11,-5,-9,2,10,3
51451546105,0,3,13,-1,-12,-10,-23,-10
51451547809,-5,-7,-15,6,18,3,1,4
51451547809,7,-16,-17,-11,-7,1,10,3
51451568459,-6,2,-9,-14,-13,0,-6,-11
51451568459,-4,-14,-3,1,1,-5,-4,-11
51451570052,3,1,-17,-1,5,0,20,11
51451570052,-29,-1,12,-5,-13,-11,-1,-9
51451583421,50,9,3,2,-10,-10,-57,18
51451583421,-6,0,-7,-6,4,1,26,4
51451585009,-12,-2,5,-4,13,17,5,-3
51451585009,21,7,17,18,11,5,-11,-6
51451606179,-11,-3,-6,-6,-9,-12,13,7
51451606179,-4,-7,-2,-1,-2,-5,-7,-11
51451607763,1,-19,-11,-5,-1,-6,-1,-8
51451607763,8,7,-22,-6,-7,-3,-4,4
51451619588,-9,25,20,5,3,2,2,-7
51451619588,2,-33,5,1,11,0,-3,2
51451628590,-13,43,32,18,-4,3,8,0
51451628590,7,14,1,-26,-9,-4,-8,-2
51451643433,-1,-9,-7,-4,-7,-2,4,-7
51451643433,-8,3,13,13,12,8,10,8
51451645231,29,36,-41,-14,-21,-15,-13,7
51451645231,-4,-11,-5,-6,-6,-1,-6,-8
51451665958,0,16,30,35,25,4,8,-2
51451665958,-8,-14,-1,-36,-32,-2,-1,-1
51451667554,-11,-15,45,36,10,-4,-14,-8
51451667554,5,4,-59,-27,-17,0,4,7
51451680064,-6,-10,-2,-25,-10,1,8,-4
51451680064,-1,-13,19,18,16,4,-1,4
51451688611,0,-42,-26,-13,13,2,-8,-7
51451688611,-7,-9,14,6,-5,-3,6,-3
51451711091,-11,-9,-6,2,1,2,13,-2
51451711091,4,6,-16,-10,-5,-3,-8,3
51451712733,-30,4,4,-9,-3,-3,2,-28
51451712733,44,-4,19,23,6,-7,-5,57
51451733458,8,-34,-36,-13,-8,3,-5,-21
51451733458,7,39,18,15,3,5,20,19
51451735054,-10,-30,-42,-36,-11,-15,-1,-2
51451735054,-14,8,37,38,26,20,-32,-34
51451739837,-9,12,4,6,-2,-9,7,-3
51451739837,-2,0,-14,-33,-26,-22,-18,-7
51451748577,-5,-7,19,41,18,24,26,17
51451748577,-12,10,-9,-18,-1,-3,-10,-10
51451763600,19,4,-15,-3,-5,1,-2,11
51451763600,-22,-7,-2,19,14,5,26,-24
51451765158,10,0,-3,-1,-2,-10,-31,7
51451765158,-17,-11,18,-17,-9,-1,3,-8
51451785985,-21,-50,-52,-6,-13,-8,-6,-1
51451785985,16,-5,-35,0,-1,-3,-5,5
51451787536,5,-4,13,0,8,10,5,2
51451787536,-3,2,21,19,6,4,7,3
51451808474,-3,9,-2,-21,-5,-4,2,-7
51451808474,-15,18,12,-12,1,3,-9,-3
51451810095,0,-36,-42,21,10,3,-7,7
51451810095,7,17,9,-2,-10,-12,6,-18
51451823528,11,11,-2,-33,-23,-11,-9,3
51451823528,4,65,40,17,9,4,-7,2
51451825141,17,35,-13,-21,-16,-8,-3,-2
51451825141,-18,-19,18,11,4,1,9,-2
51451845420,-12,-7,-24,2,18,18,28,-2
51451845420,0,-6,21,8,-6,-1,-38,-31
51451861790,-12,-13,-2,-18,-18,-26,-7,7
51451861790,1,-11,-11,-3,-6,-9,-18,-8
51451862613,0,24,28,9,2,6,9,17
51451862613,4,-25,-20,-10,2,5,11,3
51451876151,5,3,7,4,14,12,6,-11
51451876151,-7,-17,-32,-11,-5,0,17,5
51451882787,-12,7,30,16,1,-9,-1,-7
51451882787,13,3,-2,8,9,10,-6,-8
51451889577,6,-1,2,-3,-4,-6,-7,-7
51451889577,-7,5,-7,-14,-2,-2,-3,-13
51451906026,12,4,-5,15,7,13,15,38
51451906026,-3,-20,-12,3,-7,-19,8,11
51451907633,-3,11,39,-4,-2,8,-2,-2
51451907633,-3,1,-25,-11,1,1,7,-3
51451919791,-5,7,4,-7,-1,-1,-6,-14
51451919791,0,-18,-6,-8,-7,-4,-9,5
51451928628,-7,-2,14,14,6,6,3,3
51451928628,-4,-46,-14,-2,-2,-4,2,7
51451942884,-12,35,25,6,0,0,-7,-5
51451942884,13,-17,-36,1,-8,-6,-2,12
51451949577,-1,24,9,1,6,7,3,-15
51451949577,3,-3,-7,7,3,6,6,5
51451966056,4,13,6,5,5,-4,-13,-4
51451966056,-9,14,2,-12,15,7,7,2
51451967595,16,-16,15,22,-23,-10,-7,-5
51451967595,-1,-3,-58,-56,-30,-9,-7,-3
51451988461,-8,-57,34,-11,-9,-5,-9,-9
51451988461,3,-5,-5,14,0,-5,-2,-3
51451990019,7,14,-18,4,13,4,3,6
51451990019,0,13,33,18,19,5,4,7
51452011124,-2,-6,-13,-5,-2,0,5,-4
51452011124,2,3,17,7,2,1,-14,6
51452012607,-17,38,13,0,7,-9,-2,-23
51452012607,-1,-4,-8,3,-6,8,-5,16
51452026106,16,11,-6,-3,-1,5,23,12
51452026106,-4,-20,-1,5,-4,-7,-31,-12
51452027618,-2,-8,-9,-9,6,9,29,15
51452027618,4,28,13,1,-3,-15,-29,4
51452048412,-11,-10,-14,-3,-2,5,4,-9
51452048412,3,9,12,2,-10,-5,15,7
51452050012,-13,-29,-20,-20,0,-3,6,-4
51452050012,8,-9,13,10,3,-2,-21,-6
51452062973,-2,-1,-7,8,2,0,21,10
51452062973,0,-16,-5,7,2,-2,-11,-6
51452069768,1,6,-10,12,31,7,-6,2
51452069768,-11,4,9,-2,10,6,24,4
51452086008,11,-20,-28,-5,-12,-17,-22,-13
51452086008,0,4,8,-1,11,6,7,-1
51452087618,-3,-11,-4,-3,-6,4,4,8
51452087618,3,4,16,32,40,13,8,-2
51452108447,-12,3,-25,-20,-14,-17,-22,-11
51452108447,12,-63,-48,-36,-26,-9,7,-7
51452110075,0,-57,-27,2,-3,0,-8,-5
51452110075,-3,4,10,-1,-10,-5,4,7
51452122785,-6,19,13,-8,-5,-3,-8,-4
51452122785,-10,17,16,33,16,6,5,2
51452137135,-5,20,26,-7,8,12,8,10
51452137135,-1,65,43,5,5,6,10,-4
51452145980,34,41,-48,1,-1,-10,-13,-3
51452145980,5,11,17,9,-20,-7,-2,0
51452149480,3,11,-48,-32,-29,-11,-12,-8
51452149480,2,23,18,13,-5,-5,4,-3
51452168481,-7,-23,-2,-3,20,12,-2,-2
51452168481,-4,26,8,-8,-4,4,-5,-1
51452170099,-14,-72,-21,-8,-22,-13,-10,-8
51452170099,-4,-23,11,13,3,4,7,-3
51452182827,-4,4,6,3,0,-8,-12,-7
51452182827,-9,-21,-17,-29,1,1,-9,-5
51452189575,4,25,21,7,-10,-19,-14,3
51452189575,-3,-24,-24,-9,-10,-7,-25,-7
51452206012,-2,-9,17,12,3,11,22,10
51452206012,-5,21,5,-2,-2,-9,-16,1
51452207557,2,35,15,-3,3,14,5,-25
51452207557,-11,-23,-13,-14,-9,2,-10,-17
51452235967,-12,-8,-4,7,-6,-13,12,5
51452235967,6,12,-8,-8,-11,-2,-14,2
51452237576,11,25,-5,-7,1,-5,3,2
51452237576,-29,-12,-6,-15,-6,-2,34,-17
51452242109,56,13,29,23,5,9,-27,58
51452242109,-68,-62,-5,9,15,9,13,-16
51452253176,-3,50,41,12,8,8,17,12
51452253176,60,76,24,-15,-3,3,8,22
51452266521,7,69,8,-13,6,0,6,-5
51452266521,19,2,-8,28,7,-3,4,3
51452268126,-7,-63,-30,-17,-14,-9,-27,-3
51452268126,-35,-37,-31,-17,-7,-12,0,-11
51452288465,-14,-14,-46,2,-3,-2,-6,-17
51452288465,9,6,-7,-18,-4,0,2,5
51452290048,-1,9,-50,0,5,2,8,-2
51452290048,9,-13,47,51,40,5,-22,-2
51452302095,1,-4,-13,-62,-23,-1,1,-4
51452302095,1,40,5,11,-56,-23,4,-4
51452311103,7,16,15,-8,-7,-4,2,6
51452311103,10,-20,-40,-15,-11,-10,-6,5
51452326029,-19,-10,19,21,22,12,1,-8
51452326029,-2,-2,19,-7,17,9,11,-5
51452327648,15,-7,0,-10,5,6,12,47
51452327648,3,-6,-9,21,-1,2,6,5
51452348440,-21,-30,3,-8,-2,-8,-10,-16
51452348440,8,5,5,-12,-4,-4,13,-3
51452351042,-31,-8,-12,1,1,0,-12,-39
51452351042,-5,6,-12,3,-2,0,-15,-1
51452362279,-8,-15,-17,-8,-8,-5,-6,1
51452362279,4,23,22,14,9,7,4,4
51452371103,10,-4,26,-6,-1,-2,6,5
51452371103,-11,-14,-9,-7,-6,2,-1,-30
51452386017,0,-1,18,7,-5,-6,-9,-9
51452386017,-17,2,3,5,10,3,5,-16
51452387557,12,8,-9,-1,7,6,0,1
51452387557,0,-3,6,-6,-11,-7,-3,-3
51452416026,-1,12,3,36,7,4,-4,7
51452416026,3,6,-19,-29,3,-1,-3,7
51452417760,3,46,39,10,-1,1,1,0
51452417760,12,2,-28,-18,-5,-6,-5,8
51452422146,-13,6,12,14,13,6,6,-6
51452422146,-11,-57,8,9,1,6,5,3
51452431134,4,-1,-11,-6,-9,-11,-13,-3
51452431134,7,28,8,3,3,1,7,4
51452445980,-2,-15,6,-9,-5,3,18,4
51452445980,10,18,16,12,2,-1,-15,1
51452447558,-6,-26,-13,14,34,8,-8,0
51452447558,-12,-18,-24,-39,-64,-12,0,1
51452468500,8,1,50,9,-4,-4,-5,-11
51452468500,4,-8,-35,-12,2,0,6,6
51452470067,-13,-1,24,10,2,0,5,-9
51452470067,4,18,10,19,23,7,6,5
51452490977,8,-29,-49,-22,-11,-11,-10,18
51452490977,-1,5,1,4,4,4,6,5
51452492557,5,12,-5,-5,-6,-4,-2,-8
51452492557,-14,-30,-26,-3,4,1,1,-3
51452506159,10,36,42,-2,-14,-6,-6,-7
51452506159,-3,-7,-19,13,21,3,1,0
51452507582,9,6,-7,-4,5,12,0,7
51452507582,5,7,35,-7,1,-11,-4,2
51452528620,-13,-13,-16,5,-14,-6,2,-8
51452528620,3,5,21,12,-5,-9,-5,0
51452530196,-6,-4,-12,-8,3,4,5,-1
51452530196,4,20,-7,-5,4,17,10,1
51452542079,-4,-18,10,22,18,-3,-8,-1
51452542079,-5,-39,-30,-21,-22,-6,-4,-12
51452551156,0,-47,-16,-18,-6,-7,-16,-2
51452551156,-9,-5,2,59,15,4,8,-1
51452565998,13,3,-14,-36,2,3,10,-6
51452565998,-1,8,24,17,0,0,-11,-6
51452567603,-12,-31,-12,-23,-1,2,5,10
51452567603,21,37,-24,-8,-3,-8,-6,9
51452588445,7,29,0,21,-6,-1,-6,-11
51452588445,-1,4,-13,8,4,-1,3,0
51452590087,10,-28,7,5,1,-2,-11,-3
51452590087,-20,-5,14,-11,-8,-3,5,4
51452602107,-12,-27,-30,3,16,1,-2,-2
51452602107,9,-20,2,-9,39,14,19,21
51452618629,-10,20,2,-12,-52,-21,-11,-6
51452618629,-1,-18,-20,-6,8,-1,2,-3
51452626004,5,24,12,3,12,6,-15,-10
51452626004,-4,-9,-14,-5,0,-6,-10,-8
51452627740,-5,5,15,18,11,3,6,-3
51452627740,2,-7,14,0,-3,-2,19,7
51452648451,-6,8,-3,-3,5,12,3,10
51452648451,6,26,-3,-12,-13,-2,-6,-1
51452650035,4,22,3,23,3,-8,-2,-23
51452650035,11,-2,16,3,-3,3,9,0
51452662290,-28,-29,-8,-6,0,3,-9,-13
51452662290,-11,-11,-1,-10,-16,-8,7,-4
51452677321,6,20,-9,-28,-21,-13,-20,0
51452677321,-6,-5,-1,12,14,7,3,-8
51452693458,8,18,7,21,2,-1,3,6
51452693458,-21,0,3,-5,-10,-7,-15,-16
51452695063,16,14,-2,-4,5,1,10,12
51452695063,23,1,1,-9,-1,0,-7,2
51452716009,-15,-42,-29,-17,-10,-4,3,3
51452716009,5,62,51,44,27,14,7,10
51452717608,-13,-68,-44,-19,10,-4,-8,-1
51452717608,13,32,-15,-1,-26,-5,-12,-2
51452722290,7,-40,3,-4,-9,-9,-5,-4
51452722290,-7,15,44,9,10,6,9,4
51452731159,3,12,-26,67,73,18,7,4
51452731159,-12,-20,21,-90,-81,-19,-19,-9
51452745313,-9,-27,-16,48,9,-2,5,2
51452745313,-5,66,13,-54,-36,1,7,5
51452752128,-1,-49,-26,12,-10,-1,0,-3
51452752128,2,5,47,-1,26,3,-3,7
51452768677,-8,26,36,-19,-2,3,-10,-7
51452768677,1,-27,-64,-1,-10,-9,1,4
51452770219,1,19,-11,-9,-22,-12,-10,-6
51452770219,-4,-3,-16,4,9,5,19,7
51452791005,-4,-22,-12,-10,3,-7,-27,-13
51452791005,20,6,-11,19,26,18,20,3
51452792603,-6,22,26,-26,-24,3,37,9
51452792603,-14,-33,-22,31,21,-8,-60,-11
51452805325,14,54,33,12,8,11,6,4
51452805325,-1,-47,-19,-17,-9,-14,-12,-6
51452812183,-14,4,7,-13,-24,-5,0,-16
51452812183,-3,8,10,6,8,5,28,32
51452828663,16,27,-18,-14,-19,-18,-11,1
51452828663,3,1,1,11,30,15,-5,-3
51452830246,2,-1,13,-42,-32,-19,-8,3
51452830246,-24,-38,-13,22,-15,-11,-8,-20
51452842181,4,-21,-11,-12,-7,2,10,0
51452842181,26,3,-31,-8,-13,-4,2,6
51452851098,-4,35,55,33,32,15,-5,4
51452851098,-3,-25,-22,-1,34,5,-2,-7
51452865335,-21,28,23,-9,-32,-5,9,2
51452865335,-3,-5,2,-2,-16,-10,-2,-3
51452872291,-1,-66,-40,-5,6,3,-4,-2
51452872291,-13,-1,12,5,0,0,-4,-5
51452896035,1,4,-4,7,16,6,20,1
51452896035,-1,-8,-14,-6,-1,-5,-14,-4
51452897645,-4,49,62,13,-3,1,-1,12
51452897645,-2,-37,-35,-10,-8,1,-1,-9
51452918687,-9,-28,-25,-9,4,3,8,1
51452918687,0,0,6,4,7,4,-2,-1
51452920141,-3,0,13,-16,-9,-4,-21,-4
51452920141,-3,15,21,28,10,-3,19,1
51452925344,7,18,21,11,1,-6,1,11
51452925344,-3,3,2,-10,-6,-9,-6,-7
51452932207,-8,16,-40,-11,10,11,17,3
51452932207,19,-13,2,-12,-8,2,3,-3
51452948472,-4,-14,-13,-5,-2,0,-9,-6
51452948472,4,12,16,6,-5,-3,6,5
51452950077,-5,13,9,11,16,2,-7,-1
51452950077,-17,-4,-8,31,32,6,7,-1
51452971221,6,-23,-6,-50,-60,-15,-2,1
51452971221,-12,-32,8,-8,1,8,4,-2
51452972803,7,4,-6,8,-6,-11,-14,-6
51452972803,-8,12,1,-5,-7,-2,-5,-2
51452993542,0,-4,5,11,21,8,6,-3
51452993542,5,15,-4,-1,-2,-4,-6,-1
51452995088,4,-9,-7,0,-2,7,17,4
51452995088,-1,-6,-5,-21,-9,-3,-1,-1
51453008441,-6,16,15,17,13,-6,-2,4
51453008441,-5,-19,-4,-7,-15,-8,-14,-10
51453010095,1,25,-3,42,35,12,8,2
51453010095,7,25,0,-40,-12,-1,-5,-4
51453031153,-2,-8,24,16,-15,-2,4,3
51453031153,-7,-33,-12,8,11,-2,0,-2
51453032609,-2,0,-10,-11,-20,-11,-4,-5
51453032609,-5,54,23,16,32,13,-5,1
51453045357,21,-25,-38,-21,-21,-5,1,-2
51453045357,3,8,-6,7,6,0,-8,2
51453052177,-2,-9,26,1,-3,-4,12,1
51453052177,5,21,5,5,-7,5,-20,4
